listing_id,id,date,reviewer_id,reviewer_name,comments,private_feedback,clean_comments
25983598,711266095,2020-11-25,215423786,Joshua,"Really enjoyed my stay here. Amazing lakeside property with a good view and a park across the street that's awesome for walks. The furniture was a little uncomfortable and the wifi was pretty slow. Also many of the dishes were dirty when I got there, so make sure to check that when you arrive and you might want to throw them in the wash, but aside from that this place was great.","Overall I really enjoyed staying here, but I want to note a couple things for you.

The WiFi is really spotty
The furniture is pretty uncomfortable and one of the kitchen stools is extremely squeaky","Dishes not clean, as discussed in pms"
27962742,711477951,2020-11-26,375158392,Khadijah,The room was nice! Great view! Looks exactly like the pictures! Could’ve been a little cleaner. There was hair on the bathroom floor and one of the towels.,The room was nice! Could’ve been a little cleaner.,The bathroom towel hanging on the rack for show was dirty
42519935,638503350,2020-07-15,266973109,Lakesha,Nice small cozy place,,Hair on the floor
43987624,637890297,2020-07-13,250170961,Chaz,Great place for one or two people. Couch had some questionable stains but other than that the place is great! Amazing little get away and great value for price . Would recommend to anyone!,,"Couch had stains, not sure what they were . Also some cups and pans had irremovable stains"
38646097,702339977,2020-10-20,366283030,Salem,"It is a very nice space and felt safe in the building. Yet, the listing shows 2 bedrooms and I was only able to use 1. There is mold all in the closet in one of the bedrooms, and you can feel a difference in the air quality. I ended up sharing a bed with my other traveler. If the mold issue is taken care of, I would give 5 stars all around.",There is mold in the bedroom.,There is mold in the closet in the bedroom that is not safe.  I did not feel comfortable sleeping in a room with mold so I was only able to use one of the bedrooms.
39485077,636871164,2020-07-11,5403142,Sean,New but sticky floors and dirty hallways.,,"Floors were extremely sticky, lots of dust and dirt"
43860545,633852201,2020-07-01,43141462,Tyler,"This place is centrally located in downtown St. Louis, although it is a few blocks from the more bustling areas of downtown. Still, for the price, it was worth it to be a few blocks from a ton of restaurants and amenities. The pictures are accurate, and it's apparent that the furnishings are somewhat new and the place is well-appointed. The building can get a bit noisy in the evenings, which I didn't mind, but if you need complete quiet this might not be for you. There is a convenient electronic door locking system, which was nice. Wifi was strong. AC worked really well and kept the place cool during a very hot few days. My biggest complaint was that the floors were extremely dirty, as if they had never been swept or mopped, and a few small repairs (window blinds, chipping on bedroom wall) were needed. The cleanliness was especially concerning given it was during COVID-19 and I was charged an extra cleaning fee (which I happily paid!). I hope the host fixes these issues because the place is a great value otherwise.","Hi. I was very disappointed in the cleanliness of the unit.  I was charged a very substantial COVID-19 cleaning fee, which I totally support in theory and was happy to pay, but the place with really dirty. My feet or socks were blackened by dirt as I walked around. Surfaces were visibly dirty, and there was chipping and apparent water damage in the bedroom. This place had a very low base price, so I wasn't expecting to be in the lap of luxury, but the cleanliness was perhaps the worst I've ever experienced in dozens of airbnb stays.","The floors were extremely dirty throughout the apartment. There were broken window blinds, water damage and peeling drywall in the bedroom, and hair/dirt on baseboards and in corners. The kitchen appeared to be well cleaned, though."
40483454,640239912,2020-07-19,176282269,Ryan,Great Location. Parking is limited due to construction but we found places.,Thanks for letting us stay.,The tub and floor had hair all over.
45684120,711847785,2020-11-28,87523868,Sophie,"Very stylish and fun location. Parking is a little odd and I actually had to clean the apartment when I got there because it needed it. Overall, I stayed for a week and would stay again. It’s a fantastic deal for the price.",Thanks for the stay! It was very nice. You should definitely show off the view! Great city view. The parking was a bit wonky. A lady in the building kind of harassed me multiple times telling my she was towing people but I was parked in paid parking pretty far away. She also told me there were reserved spots but I didn’t really trust her and stuck with what the listing said. Overall great stay though.,The apartment was nice but didn’t appear to be recently cleaned thoroughly.
40483462,631475383,2020-06-22,34525444,Maddie,"The place is super stylish. I really enjoyed staying here. I would just wish for a more thorough cleaning and more sanitary policies in place. I would stay here again post pandemic, but would not stay here again during the pandemic. It was in a great location however and overall it was a good stay.",,"Things were not super restocked- no paper towels, not a lot of TP. And it seemed like they don't replace the little hotel sized shampoo/soap bottles. There was one that had the shampoo seeping out and crusted on the outside and one that had a tiny hair in it. Which during COVID, wasn't super comforting. Just made me question how thorough they were in the rest of the cleaning. Everything was put together nicely though."
44495000,657430857,2020-08-28,363828349,Madhusmitha,This is a great place to stay for 1 or 2 people. Easy access to downtown and groceries. Host was very responsive and helpful. You have good variety of utensils for your cooking and to my surprise there are utensils for baking as well. Overall this is a great place to stay for the amount they we pay.,"Thanks for all the support and information. It was a great place to stay, but a bit more concentration on cleaning kitchen tops, carpet and wooden floor. Overall it was a nice place to stay",Kitchen tops can be cleaned a bit better
38793826,653224481,2020-08-18,23714279,Matt,"Great location! Honestly can’t be beat, especially for that price. Walking distance to anything and everything you’d need, and quick access to major roads and highways. Some quirks about the apartment (wire covers coming off the wall/baseboards, front desk didn’t seem to know what we were talking about when checking in and we said we needed physical keys for the place) but nothing intrusive or terribly distracting. I’d stay here again!",,"Wire covers had come off the walls in nearly every room. Not a big deal, but a little unsightly. And there appeared to be dry wall on the floor beneath the living room AC unit"
42511310,629705404,2020-06-14,27214570,Craig,"Nice lay out, nice area!","overall nice, the provision of towels was nice. Just would get the place professionally cleaned and sanitized especially during these times. oh and pool cue chalk would be nice as well.","washer was dirty,  and chairs on island were a bit dirty, sham pillows were a little dusty."
43857893,640056960,2020-07-19,96145334,Carla,The apartment was very spacious and the locationwas awesome. The building was super quiet and Iwould stay there again.,Thank you for allowing me to rent your place. It was very spacious and conveniently located.,"The place was reasonably clean, but there were some long hairs throughout, a few wall scuffs and there were ants in the kitchen when we arrived"
42814218,650182512,2020-08-12,257196517,Tammy,"Do not rent from these people They are liars and deceivers. What they advertise is a lie. I have a medical condition which excludes me for the governor of wearing a mask I went into the building and was thrown out of the 
building because I couldn’t wear a mask. They did not tell me this. Nothing was open as they advertise it was. And they wanted to charge my account without my approval when I never stayed in the room. Beware there are plenty of places do not spend it with these people they will steal your money and will not give you a refund. Beware",You are the worst place I have ever engaged. Your lies and your deception will catch up with you. Taking money from peoples accounts and lying to them is unacceptable and it will come back to you.,They lied about everything they advertised
43480449,709154835,2020-11-15,157051720,Taylor,"I had high hopes from the reviews, but this Airbnb didn’t live up to expectations. We spent 30 minutes standing in the hallway trying to call Zencity because they gave us the incorrect door code. We had the same issue one other time where we spent 40 minutes waiting for their help because they had changed the door code without letting us know. Some of the pans in the kitchen were very dirty, and they only have salt and pepper for use which would’ve been nice to know we had to bring other basics like olive oil. Neither the heat or the AC would work at all, causing us to prop the balcony door open all night to keep proper air flow. I was disappointed and wouldn’t stay here again.",,Crumbs on the counter. Weird smell coming from bathroom.
39485062,635183487,2020-07-05,352623629,Candice,Nice space in a nice neighborhood close to parks and shops. Great to getaway for work or play.,"I enjoyed my stay overall with my infant. For the most part it was a peaceful stay. One morning  I was playing music at half volume for most of the morning. When I switched genres, I received a call from the host about a noise complaint. I called the host about the lack of rooftop access and never received a call back.  Though I brought my own supplies, the cleaning and sanitizing supplies in the apartment as well as  the french press and coffee table books were an added bonus.   Outside of some stray hairs and the neighbor's dogs running into the apartment ( they apologized repeatedly) during check-out, I found this to be a relaxing stay.",There were several long stray hairs on the carpet and couch.
27962742,661888841,2020-09-07,274797618,Shalaya,It was great,,Walls
43859268,640617683,2020-07-20,355501367,Kaitlyn,The place was nice. The neighbors were arguing one night we were there. Space was conveniently located. However it is very small.,,There was a dirty wash cloth left on the top of the shower
22265007,701711254,2020-10-18,117352379,Jon,"Great looking place, cleanliness was a little underwhelming in bedrooms.",,Comforter in bedroom had brown stains
29300816,425191804,2019-03-17,247148790,Taylor,"Fast and hospitable responses, very detailed communication on check in. Stylish spot in a great location.",,Outside patio
38645232,704224333,2020-10-26,142118764,Jesse,"We enjoyed our stay, the loft was in a great location to experience downtown St Louis!","We enjoyed our stay, thank you!!",Large stains on carpet in bedroom
39925658,703834503,2020-10-25,273812271,Emily,It was amazing. The bed was the best part it is definitely super hard to get out of. The view was amazing and we will be back for sure!,it was amazing there was a doorman who was a little rude everytime we would come in but besides that we loved it,it was a great place but the bathroom had some spots you could tell hadn’t been cleaned
43480452,640538956,2020-07-20,14160539,Phyo Thazin,"It is a beautiful apartment with a balcony. A nice way to enjoy your weekend.
Everything would have been perfect if the couch did not smell bad.",,All the other areas were clean but the couch smelled bad. We had to sit on the rug because of the couch’s smell.
26423555,638176094,2020-07-14,87122037,Mekail,The place was nice,,The ceiling had a lot of dirt build up and alot of paint needed to be touched up
45254799,661870535,2020-09-07,294563411,Earl,Good place.  Just no hot water all weekend,No hot water at all,No hot water all weekend
38843384,672108169,2020-10-07,210647550,Kanejia,"It’s a great space to come it’s close to a lot of restaurants and the zoo. Me and my family enjoyed our stay, I would definitely do it again. The host responded very fast and was on top of everything if I needed it.",,There were dead ants around the inside lining of the freezer
35846560,634262585,2020-07-03,164711442,Ruqqiyah,"VERY convenient and beautiful location. the place didn’t seem that clean tho. there was a weird odor and it made me want to clean the entire place myself, so i did lol. also had a leaking sinking in bathroom which would cause water to cover a larger majority of the floor and  i notified them about it but they ignored me. other than that it it was ok",,kept finding multiple hairs almost as is they didn't change comforter or something. the place also had an unpleasant smell.
43857893,634282975,2020-07-03,83110838,Alecia,This air bnb is not the nicest or prettiest air bnb. It looks like the pictures but when you get to the space you’ll realize it is actually much older than it seems in pictures. When we moved in there was no A/C. That is a major problem as it was said in the description of the bnb that there was A/C. It took days to even get a temporary fix on this problem and communication was very slow. They ended up providing two portable A/C units (did not cool the whole house so we had to flip a coin every night for who would get A/C). The living room temp unit they provided leaked so they provided a bucket and told us we had to dump it every day. This air bnb isn’t the worst day but definitely not the best. If you only plan to be in your air bnb to sleep then go for it .,,The shower curtain in the bathroom was white but very dirty and brown at the bottom. There were a few times I saw ants crawling in my carpet in the bedroom. No major cleanliness issues but just small things to note.
38793812,661288418,2020-09-06,262310252,Alex,Great rooms with a decent price! Would definitely recommend.,"Overall a great stay, loved the room other than the minor wall/ceiling damage. Also just from someone that's worked hotel maintenance, someone's going to steal that router that sits next to the bed sooner or later. I'd mount that on the wall somewhere!",There was a dirty mug left in the sink but other than that it was clean.
39484987,640248782,2020-07-19,351881917,Yanira,"This was not what I expected in a bad way.

Pros: The rate was cheap. The area was very pretty. There is parking in a gated parking lot.

Cons: 
-MICE:  I should have been suspicious seeing the 4 mousetraps by the washer/dryer, but I thought it was more precautionary. However at night I heard clear sounds around the apartment. Then one night around 11pm I saw 2 mice running around the kitchen and livingroom. I tried to get a hold of the host to find a immediate solution or accommodation but they never got back to me.

Not Clean: Although the listing says that they do 'enhanced cleaning measures' to help combat COVID, I don't believe it. The walls are painted with a chalkboard-like paint that shows every scratch and scuff mark. When I walked in there were clearly visible liquid splash marks on the wall. The handles of the refrigerator were very sticky for some reason. The remote had ketchup on the side from the last guest. I dropped my phone in the seat cushions and when I lifted the cushion I saw so much crumbs and dirt and even a dirty earbud.

Fixtures: The restroom sink faucet is placed so incorrectly that when you go to wash your hands you end up splashing the entire counter. The air conditioner is preset with a schedule that only the host has control of. The lowest it can go is 68. If you set it to a certain temp at night, you'll wake up to it at about 73, which is the locked setting.

Overall, I could have put up with everything else if it weren't for the fact that this place had a clear mouse problem and didn't inform me before hand.",,Under the living room couch cushions was very gross. There were liquid splash marks on the walls
43860187,657439748,2020-08-28,112089551,Ellis,"Fantastic place! Clean and spacious!

The overall apartment complex does seem to have roaches but the rented place is very clean.

I would definitely come back to Zencity rather than their competitors such as TheStay which was an atrocious experience!","Fantastic place. The three-legged chairs are a bit of a hazard as you can easily fall over. I would replace those.
Also let the renters know if there is a routine pest control for the apartment.","After a few days following routine pest control, there were roaches appearing. I don't believe this was a  direct cleanliness issue but renters should be aware."
39484982,652913746,2020-08-17,315854594,Karen,"The apartment location was great. Parking on a private lot. Great access to downtown, and close to the highway. The building was quiet and the neighborhood welcoming. Walking distance to the nearby park. The apartment has all the amenities you would need to enjoy your stay. The couch should've been a sofa sleeper. Its not comfortable to sit on for long period. If you want to enjoy a television show longer than 2 hours. Check-in was easy and Zencity were accommodating to my early check-in request. I would stay again, just not on the ground floor.","The apartment needs to be cleaned better. There's a 3 inch space at the door, which needs a door spacer a th the bottom to prevent rodents from running into the apartment. When it rains there are leaks under the floor board in the bedroom and living room.  Make sure there's enough bedding, towels in the apartment. Also laundry detergent, trash bags, paper towels and toilet paper. According to the occupants stay.",The floors needed to be swept. The rug and carpet needed to be vacuuming. Had to clean spider webs out of the windows.
43860371,656397328,2020-08-25,104486606,Brittany,"The check-in process was extremely easy and it was great. We had a blast taking the Lime scooters from the apartment to our parking spot down the road. Once we got the key and went into the apartment I was a little disappointed though.  When we first walked in, I used the bathroom. There was a ponytail with hair wrapped around it on the floor. The trashcan in the bathroom was full of qtips and a feminine product. Later on in the evening, we discovered the the kitchen trash had not been taken out either and was half full. During COVID-19, I did not expect to pick up and have to clean the place before feeling comfortable enough to stay there. 

Just makes me wonder what the cleaning fee is going towards.",,"When we first arrived and I used the bathroom, there was a ponytail with hair wrapped around it on the floor. The trashcan in the bathroom was full of qtips and a feminine product. Later on in the evening, we discovered the the kitchen trash had not been taken out either and was half full. During COVID-19, I did not expect to pick up and have to clean the place before feeling comfortable enough to stay there. 

Just makes me wonder what the cleaning fee is going towards."
39484959,700455037,2020-10-14,143354633,Crystal,"The overall apartment is very nice.  Beds were comfortable , mostly clean. There was some blood stains and what looked like dried snot on the comforter in the main room.  There was an extra blanket to use.  But that did gross me out and I find things like that unacceptable- I sent pics to the host and did not receive a response for over 12 hours.  And it was.  I hope you found the extra blankets.  Sorry that you had an issue with the bedding.  ( I would post pics to here if it will allow )

Checking in was easy enough.  We were given step by step instructions.  

Now to my complaint.  When we first made it to the room it was so hot in there.  Ok no biggie just need to turn air on.....wrong.  There was an issue with the ac.  Snapped a photo of the thermostat and the temperature to see if maybe we were doing something wrong.  Over an hour later after a 2nd message I finally got a response.  “Oh that’s unfortunate sorry it’s hot. Maybe set the temperature see if that helps.  It’s after 5 on Sunday and maintenance won’t be in til tomorrow.  Sent another message.  No response.  Sent another photo at bed showing the temp the same and what the thermostat was set on.  Also sent pictures of the blood stained blankets and dried snot. ( was not like it was all over but enough I wasn’t sleeping with it. ) No response til well over 12 hours later stating hope the ac issue is fixed ( it was my boyfriend finally fixed the issue with the ac) and sorry the bedding was dirty.  Hope you found the extras. ( I did but not the point ) maintenance finally knocked on the door Tuesday morning.  The ac issue was Sunday at 445 .

This is a part of down town so if you don’t like noise , (sirens, horns, cars people etc) you may not like it here. We are from a small country town and that did not bother us. Also there are some stragglers that roam the sidewalks.  And some who will approach for money , just tell them you’re good and move along.  I never felt unsafe even being out on the street after dark.",Thanks for the stay.  The apartment overall was nice.  The communication from the host was more than lacking.  My boyfriend had to fix the ac then I had to wash blankets.  Messages were not responded to for over 24 hours.  In my opinion that’s unacceptable,"The Main bedroom had what looked like dried bloody snot on the comforter and blood stains.  There was an extra comforter to use , but to say I was a little grossed out when I went to go to bed is an understatement"
38793826,636201868,2020-07-09,167267628,Kelly,Fantastic location. Efficient and friendly building management. Permanent residents also seemed friendly -- I would have liked to stay longer.,I have identified a couple of issues but on the whole would not hesitate to return. The location is fantastic and the staff and building residents were very friendly.,It looked like there was black dog hair on the white rug in the living room. Also saw an ant or two in the kitchen.
42102965,640854602,2020-07-21,350599659,Jody,Great place! Will definitely want to stay again. Parking does require a bit of skill in the assigned spot as it is in between a concrete pillar and another car,,Some lighting was out/flickering
39868719,673480983,2020-10-11,351552461,Candice,"Apartment was in a wonderful location with lots do to, sight see and eatieries.  The check in process was seamless.  The host was slow to respond to messages.  Initially there were not enough towels for 4 guests however eventually they did have someone bring extra towels.  The apartment was dirty.  It was not cleaned well, there was socks left behind the bed, the kitchen floor had a spillage of some sort and was not cleaned well.  The bathroom door had a huge hole on siding and wouldnt allow the bathroom door to close for privacy.  Someone spilled a soda in the living room on ceiling mantle and was not cleaned but left there.  We cleaned it because we were tired of looking at it.  The kitchen has a bad leak underneath the sink that left a lingering odor.  The paper towels that were left were soaking wet from the leak and could not be used.  Washing machine has mold growing in the traps.  Dust, old empty water bottles left under the beds.  The bedroom towards back of apt leg stands to bed were broken when we arrived and shoved under the bed frame.  The details of the cleaning were missed and you could tell.  The apartment is lovely and has a beautiful layout however paying 80.00 for a few nights stay definitely should have been cleaned with adequate supplies.  I sent in pictures as soon as we entered.  The host was slow to respond.  I was told someone would call me to discuss concerns but no one ever called or contacted me.",,Floors in kitchen and in common areas were dirty not mopped good as you could see grime and spilled liquids all on kitchen floors.  Ceiling appeared to have spilled soda splattered and wasnt cleaned.  There was old
42532771,711932454,2020-11-28,131108162,Natalia,"I would not recommend this Airbnb for the following reasons:

⁃	whole apartment smells of cigarettes
	⁃	Shower curtain reeks of pee
	⁃	Toilet was clogged when we arrived
	⁃	Bedroom fan completely covered in dust
	⁃	Wrong apartment, different from photos on Airbnb
	⁃	Popsicle stick found on top ledge of shower
	⁃	Wifi information was hard to find. It was not labeled",,"Shower curtain smelled like pee, popsicle stick in shower and bedroom ceiling fan covered in dust."
39484969,604858757,2020-02-12,240484894,Elba,The place is beautiful great area. Unfortunately just dirty all over. Just seems like the cleaning attention only focuses on the kitchen but the rest of the place was just dirty. It’s sad because it’s great place,,Hair all over the bathrooms. Dirty all over!! I’ve waited an hour for the cleaning person to finish cleaning the place and after the person left it was still very dirty.
42102964,709886205,2020-11-19,375856132,Anastasia,Communication was top notch. Among the best in customer service. Accurate listing and great pricing. I will definitely be using their services again.,Loved the place. Communication was fantastic.  Great customer service. Among the best.,"Carpet was not vacuumed. I went to do a floor workout and there was so much hair and stuff on the carpet that it stuck to my shirt. There was also 2 lightbulbs out. 
 Other than that it was great."
25983598,636502895,2020-07-10,81497322,Eva,"I had a great time at Zencity! The surrounding area was very nice and peaceful. There was a beautiful lake/beach area about five minutes walk away. There is a bus/train about  5-10 minutes away that can take you to downtown Chicago. If everything you plan to do is in downtown Chicago, this might not be the ideal location. The gym, elevators and game rooms were all wonderful amenities.",,Found different types of hairs in the bathroom tub. Couch had unidentified stains.
27961613,635468570,2020-07-06,54239468,Lucy,"Nice and sweet place . 

Check in was easy and smooth. 

My room was right near the elevator which is amazing . 

Nice kitchen and living room set up, simple but nice . Bedroom, bed is slanted, be mindful of hitting your toes here and there . But the bedroom was nice and has a nice spacious closet. Bathroom was okay. 

There is a target, Whole Foods, Marshall’s maybe 3-5 minutes away which is great. A park across the street. A museum of science nearby but is closed . 

This was an amazing stay overall .","Thank you Zencity for hosting me. Overall I loved the place, the location , especially since this was my first time visiting Chicago. It was great and special . Thank you for your assistance and space . !","When I first arrived, the house smelt really bad like a dead mouse in the walls. I did message the company and they responded fast which Was great but issue was not fixed. I had to get air freshener during my stay ."
39334572,636931679,2020-07-11,103326421,Anwar,"Make sure WiFi works before you check in, mine didn’t work for a entire 5 night stay, Also be weary of a heavy smell in the bathroom from something unknown!",,"Dirty dishes stain on sheet on arrival, stinky bathroom"
40483447,633862646,2020-07-01,223947698,Thi,"The instructions are unclear. It took us about 30-45 mins to even set foot into the building and another 30 mins to get into our room. There is no on site parking so we ended up paying quite a bit for parking during our stay. There were only two out of the six elevators that led up to the Airbnb floor, which was not stated in the instructions. The host’s communication was a bit slow. We had to call them multiple times, in which they did not answer and responded late. Furthermore, when we had arrived, the showers had hair in the drains and there was no trash bags in the bathroom trash cans. The kitchen had a broken drawer that we were not made aware of. The host attempted to FINE us $150 in damages stating it was due to a stain in the carpet, which we did not see because it was located UNDER the coffee table. Given the state of cleanliness of the Airbnb, the cleaners lacked a thorough cleaning and attempted to fine us.",,"When we arrived there was hair still in the shower drains and no trash bags in the bathroom trash cans. The kitchen had a broken drawer that we were made unaware of. The host tried to request $150 in damages which they stated was from a stain on the carpet; given the state that the apartment was in, the cleaners did not do a thorough job and attempted to fine us."
42335840,641163310,2020-07-22,60051078,Meg,DO NOT BOOK HERE.  Host is unhelpful and apartment was not clean.,This was the worst experience I have ever encountered on Airbnb.  To add to my frustration I saw that multiple other guests had posted similar issues regarding cleanliness.,"Dirty dishes in dishwasher and in cupboard.  Stains on walls, doors, cabinets.  Food debris and trash on floor around and under couch.  Hairballs on the floor by the bed.  Pubic hair on walls of shower."
25983598,658519746,2020-08-30,580097,Ravi,"This is a convenient location in Hyde Park, close to Promontory Point, the 53rd St  corridor where most restaurants are, a grocery store, and a neighborhood bar. (At least, close in summer when a 10-15 min walk is nice, not sure about winter). The apartment is spacious, has a good view, and gets lots of light. I found the counter + adjustable stool setup to be a comfortable work space for a week. There is a 24/7 attendant at the front desk.","I had a great stay overall!

One of the elevators did get stuck on me twice for ~30 seconds (it stopped on the 7th floor and then partially opened and stopped)—the first time was scary and then the second time I knew it would likely open eventually. But probably something for the building to look at.

It would also be a nice convenient if laundry detergent were left in the closet—I bought some and left it behind.","The bathroom lacks ventilation and had a bit of a musty smell. They were also on a tight schedule and still cleaning the apartment when I attempted to check in, ~1.5 hours after check-in time. It also would be awesome if they stocked detergent for the in-unit laundry machine (I did buy some and leave it behind for others!)"
29386356,582172033,2019-12-26,16624627,Deward,"Great location for Roscoe Village, North side visit. Easy self check in with code lock. Unfortunately, once inside the unit was disappointing. No pictures on walls or decor of any kind. Two couches and pool table, no coffee tables at all. Dining table was small outdoor type table with 4 metal chairs. The main room literally had at least 24 recessed lights?? No coffee maker, incomplete dish set (only 1 bowl). Just no Chicago charm at all.","Brian, please see my notes for why the value was just not there for this rental. Just take one weekends profits, do a little cleanup and some minimal decorating and tour place would be sooo much nicer and worth the rate.","We were surprised bu several aspects of cleanliness. First, even though it was not necessarily dirt, all of the main windows still had half scraped construction labels on them and none of the exterior glass had been cleaned in quite a while. The floors which the owner made a point to ask us to take our shoes off for, had not been cleaned very well at all. Visible dust and dirt along the walls. The most unacceptable though was food debris on the dining room table. I have pics of all of this if you would like."
43860280,662423193,2020-09-09,135829489,Melody,Love this place!  This is my second stay at this location. The pictures are accurate! Nice furnishings and modern decor.,This is my second visit at this facility. I love the modern apartments and I love the location. I also enjoyed the balcony. I truly appreciate how affordable these units are!! Well done!!,Kitchen sink around drain needed scouring. The walls are visibly soiled with scrapes and handprints.
43480449,636508822,2020-07-10,353146445,Geno,"One time renter and first time using Air B&B. This property was well represented. It met all expectations with the exception of few items. Such as, hand towels, bar soap and a little more detail to the cleaning crew. It was a five night stay and I’m of the opinion that was missed by housekeeping. To be clear, I would rent again and make my expectations clear.","This isn’t meant to be a critical review but, honest. These are details that would have made this rental more attractive. Thank you","I should preface that this is my first ever Air B&B experience. Shower surround and curtain had something splashed on it. I was able to wipe it and it was removable. Indicates to me that it wasn’t thoroughly cleaned before my arrival. No bar soap or hand soap in the bath area. The kitchen floor had been mopped before my arrival and appeared wet. Although, it could have been that the trash can was washed and never dried because when I came back from the market there was a two foot trail of liquid seeping from below. Which forced me to use the one and only hand towel that was provided. That seemed odd for a five night stay. I brought this to mgt. attention. Two days later there were new bath towels and a dish towel provided."
39027757,641811922,2020-07-24,356577448,Jerry,Place needs work.  Biggest positive is that it’s close to hospital.,,"Tub dirty, floor dirty"
39485046,704479555,2020-10-27,229742994,Allante,The place was so stylish and nice. We will definitely book again on our next visit!,The stay at your location was wonderful. Definitely will book again on the next visit!,"Most of the areas in the house was very clean. However, there was food stains on the comforter. We had to wash the sheets and comforter."
43860069,654364242,2020-08-21,273124900,Haaris,Personally had issues getting into my initial unit which also felt like an unsafe area with smoking smells around the unit and the keypad refused to let me in. However host upgraded me to absolutely beautiful unit a couple blocks over for the issues and was very helpful in resolving issues! Like technology can be unpredictable and it’s not really his fault for the keypad not working. 10/10 recommend staying with zencity!!,The window farthest from the tag won’t close and the couch area was quite dirty with stains. My recommendation would be to put some kind of sheet over the couch? And also one of the rugs was coming unattached from the ground so it needs to be taped down again. And the couch’s back leg was slightly broken I believe. I didn’t have much time to use the living area it the whole unit was absolutely beautiful!!,Couch area was slightly gross and one of the windows wouldn’t close but for the most part it was really clean and amazing!!
25983351,643398254,2020-07-27,94873773,Steven,"The property was located in a great area with access to many amenities.  The space was the perfect size.  Very quaint, modern space.",Thank you for hosting us during our stay in Chicago.  We will definitely consider Zencity when for our next trip to the area.,Couch upholstery could use some cleaning.  Found a few sheets on the sheets.
37082054,639135171,2020-07-17,133763699,Devon,"The space was in a great location, as well as easy check-in. The only real concerns were about the cleanliness. A lamp by the dining area was falling off a wall, there was a weird stain on the carpet, and two cups of liquid hidden in the cabinet. Overall it was a great place, just wish it was a little cleaner upon arrival.","The space was lovely, and great check-in. But there was some concerns about the previous cleaning before we entered the space.","Broken lamp next to the dining area, as well as some type of liquid in cups in the pantry"
26420762,642277952,2020-07-25,347481965,Myles,Great time and great location! Next to a lot of city stores and restaurant’s. Gives you the real feeling of Chicago,,Had an amazing time at this location. Only thing I can say negative was there was no elevator and it was a lot of stairs back and fourth.
22264612,245085221,2018-03-20,105749615,Kelvin,Decently nice place,,Your guest suggested that your space could be cleaner in the following areas: floors and carpet.
39334564,643371956,2020-07-27,13929096,Stephanie,Good location. Building and units are dated. Tiny bathrooms and toilet area.,,this place is so dated and shows. the pillows did not have protective covers on them and several were ripped. The iron had a black coating that could not be used on clothing bathroom mat did not seem clean I have stayed in this unit before
38646984,642893433,2020-07-26,36865854,Tracey,I love St.louis.,I left a decent rating but it was essentially a huge party building. There were young kids loud outside our door. Loud on the street. Left food in the hallways. It was abit uncomfortable going in and out of the building.,Black scuff marks on the walls down low.
43859907,641443356,2020-07-23,353046882,Amanda,"It is a very nice space to stay in.  Very cozy and has basically all the amenities you could need.  The TV can be a bit slow but I believe that’s due to the fact that the apartment is in a basement.  I also had a rat in my unit, but within 3 hours of notifying the host, they had moved me to another unit.",,There was a rat in my unit.  The unit is in a basement and it rained heavily so I believe this was due more to weather conditions than cleanliness.
39149882,638727430,2020-07-16,188960962,Sharmarra,"When i arrived, i was looking for a fork, but only found one. I found the rest of them, along with a few other dirty dishes, in the dishwasher w/the soap pellet untouched. The machine had not been run. On the rug in front of the couch were some crumbs, so I vacuumed. The front left leg on the couch is broken. The comforter in our room had makeup on it, and it had been turned over. The top sheet also had a smudge of make-up. I took pics of this. The linens were white, so it’s tough to hide any stains. No iron was there, but they brought me one the next day. 
There was a stain on the couch. The fabric could use a cleaning. 
On the bright side, the apartment had beautiful colors, design and furniture. The kitchen was well stocked, we loved that there was olive oil there, which we had forgotten. Super comfy mattress. Extra linens. Easy check-in. Great smell. The cleanliness issues weren’t dealbreakers. I know a lot must go into cleaning an entire apt. Overall it is a beautiful place and I would stay there again.",The cleanliness issues weren’t dealbreakers. I know a lot must go into cleaning an entire apt. Overall it is a beautiful place and I would stay there again.,"When i arrived, i was looking for a fork, but only found one. I found the rest of them, along with a few other dirty dishes, in the dishwasher w/the soap pellet untouched. The machine had not been run. 

On the rug in front of the couch were some crumbs, so I vacuumed. 

The front left leg on the couch is broken

The comforter in our room had makeup on it, and it had been turned over. The top sheet also had a smudge of make-up. I took pics of this. The linens were white, so it’s tough to hide any stains. 

No iron was there, but they brought me one the next day. 

There was a stain on the couch. The fabric could use a cleaning. 


On the bright side, the apartment had beautiful colors, design and furniture. 

The kitchen was well stocked, we loved that there was olive oil there, which we had forgotten.  

Super comfy mattress

Extra linens 

Easy checkin

Great smell"
